"No.","Time","Source","Destination","Protocol","Length","Info"
"421","96.125024","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","74","443  >  64085 [ACK] Seq=6900 Ack=76969 Win=42 Len=0"
"422","96.204061","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2404:6800:4003:c0f::bc","TCP","75","[TCP Keep-Alive] 55188  >  5228 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"423","96.307927","2404:6800:4003:c0f::bc","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","86","[TCP Keep-Alive ACK] 5228  >  55188 [ACK] Seq=1 Ack=2 Win=1045 Len=0 SLE=1 SRE=2"
"424","96.318943","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TLSv1.2","381","Application Data"
"425","96.318943","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TLSv1.2","379","Application Data"
"426","96.318943","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TLSv1.2","105","Application Data"
"427","96.319094","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TCP","74","64085  >  443 [ACK] Seq=76969 Ack=7543 Win=253 Len=0"
"428","96.320654","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TLSv1.2","109","Application Data"
"429","96.357847","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","74","443  >  64085 [ACK] Seq=7543 Ack=77004 Win=42 Len=0"
"430","97.395532","192.168.31.204","224.0.0.251","MDNS","119","Standard query 0x0010 PTR _googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"431","97.395876","fe80::a089:a3ff:fe98:95bc","ff02::fb","MDNS","139","Standard query 0x0010 PTR _googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"432","99.469934","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c","TCP","75","[TCP Keep-Alive] 54334  >  443 [ACK] Seq=0 Ack=2 Win=255 Len=1"
"433","99.788465","2600:1f18:24e6:b902:a46c:a4a6:87fe:c14c","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","74","443  >  54334 [RST] Seq=2 Win=0 Len=0"
"434","100.441830","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9641:d8b7:9aa8:480:ccf5:ac50","TLSv1.2","163","Application Data"
"435","100.485071","2606:4700:9641:d8b7:9aa8:480:ccf5:ac50","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","74","443  >  64009 [ACK] Seq=199 Ack=319 Win=17 Len=0"
"436","100.782318","2606:4700:9641:d8b7:9aa8:480:ccf5:ac50","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TLSv1.2","152","Application Data"
"437","100.830422","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9641:d8b7:9aa8:480:ccf5:ac50","TCP","74","64009  >  443 [ACK] Seq=319 Ack=277 Win=252 Len=0"
"438","101.228287","192.168.31.102","192.168.31.1","TCP","66","57626  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"439","101.228610","192.168.31.102","192.168.31.1","TCP","66","61453  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"440","101.228770","192.168.31.102","192.168.31.1","TCP","66","52747  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"441","101.235506","192.168.31.1","192.168.31.102","TCP","66","53  >  61453 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=64"
"442","101.235506","192.168.31.1","192.168.31.102","TCP","66","53  >  57626 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=64"
"443","101.235506","192.168.31.1","192.168.31.102","TCP","66","53  >  52747 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=64"
"444","101.235734","192.168.31.102","192.168.31.1","TCP","54","61453  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"445","101.235769","192.168.31.102","192.168.31.1","TCP","54","57626  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"446","101.235778","192.168.31.102","192.168.31.1","TCP","54","52747  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"447","101.235863","192.168.31.102","192.168.31.1","TCP","56","61453  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 448]"
"448","101.235894","192.168.31.102","192.168.31.1","DNS","86","Standard query 0xc967 A www.google.com"
"449","101.235944","192.168.31.102","192.168.31.1","TCP","56","57626  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 450]"
"450","101.235968","192.168.31.102","192.168.31.1","DNS","86","Standard query 0xc397 AAAA www.google.com"
"451","101.236035","192.168.31.102","192.168.31.1","TCP","56","52747  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 452]"
"452","101.236056","192.168.31.102","192.168.31.1","DNS","86","Standard query 0xb9fa HTTPS www.google.com"
"453","101.249238","192.168.31.1","192.168.31.102","TCP","66","[TCP Dup ACK 441#1] 53  >  61453 [ACK] Seq=1 Ack=1 Win=64256 Len=0 SLE=3 SRE=35"
"454","101.249238","192.168.31.1","192.168.31.102","TCP","66","[TCP Dup ACK 442#1] 53  >  57626 [ACK] Seq=1 Ack=1 Win=64256 Len=0 SLE=3 SRE=35"
"455","101.249238","192.168.31.1","192.168.31.102","TCP","54","53  >  61453 [ACK] Seq=1 Ack=35 Win=64256 Len=0"
"456","101.249238","192.168.31.1","192.168.31.102","TCP","66","[TCP Dup ACK 443#1] 53  >  52747 [ACK] Seq=1 Ack=1 Win=64256 Len=0 SLE=3 SRE=35"
"457","101.249238","192.168.31.1","192.168.31.102","TCP","54","53  >  57626 [ACK] Seq=1 Ack=35 Win=64256 Len=0"
"458","101.249238","192.168.31.1","192.168.31.102","TCP","54","53  >  52747 [ACK] Seq=1 Ack=35 Win=64256 Len=0"
"459","101.249238","192.168.31.1","192.168.31.102","DNS","104","Standard query response 0xc967 A www.google.com A 142.250.182.164"
"460","101.249538","192.168.31.102","192.168.31.1","TCP","54","61453  >  53 [FIN, ACK] Seq=35 Ack=51 Win=65280 Len=0"
"461","101.253532","192.168.31.1","192.168.31.102","TCP","54","53  >  61453 [FIN, ACK] Seq=51 Ack=36 Win=64256 Len=0"
"462","101.253603","192.168.31.102","192.168.31.1","TCP","54","61453  >  53 [ACK] Seq=36 Ack=52 Win=65280 Len=0"
"463","101.294960","192.168.31.1","192.168.31.102","DNS","113","Standard query response 0xb9fa HTTPS www.google.com HTTPS"
"464","101.294960","192.168.31.1","192.168.31.102","DNS","116","Standard query response 0xc397 AAAA www.google.com AAAA 2404:6800:4002:81f::2004"
"465","101.295299","192.168.31.102","192.168.31.1","TCP","54","52747  >  53 [FIN, ACK] Seq=35 Ack=60 Win=65280 Len=0"
"466","101.295484","192.168.31.102","192.168.31.1","TCP","54","57626  >  53 [FIN, ACK] Seq=35 Ack=63 Win=65280 Len=0"
"467","101.296122","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2404:6800:4002:810::2004","UDP","91","52564  >  443 Len=29"
"468","101.300839","192.168.31.1","192.168.31.102","TCP","54","53  >  57626 [FIN, ACK] Seq=63 Ack=36 Win=64256 Len=0"
"469","101.300839","192.168.31.1","192.168.31.102","TCP","54","53  >  52747 [FIN, ACK] Seq=60 Ack=36 Win=64256 Len=0"
"470","101.300932","192.168.31.102","192.168.31.1","TCP","54","57626  >  53 [ACK] Seq=36 Ack=64 Win=65280 Len=0"
"471","101.300998","192.168.31.102","192.168.31.1","TCP","54","52747  >  53 [ACK] Seq=36 Ack=61 Win=65280 Len=0"
"472","101.323753","192.168.31.102","192.168.31.1","DNS","70","Standard query 0xaae6 A github.com"
"473","101.323976","192.168.31.102","192.168.31.1","DNS","70","Standard query 0xec65 AAAA github.com"
"474","101.359640","2404:6800:4002:810::2004","2409:40d0:114e:2ffd:f076:4220:c18d:594e","UDP","97","443  >  52564 Len=35"
"475","101.390010","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2404:6800:4002:810::2004","UDP","98","52564  >  443 Len=36"
"476","101.403641","192.168.31.1","192.168.31.102","DNS","86","Standard query response 0xaae6 A github.com A 20.207.73.82"
"477","101.403641","192.168.31.1","192.168.31.102","DNS","135","Standard query response 0xec65 AAAA github.com SOA dns1.p08.nsone.net"
"478","101.407173","192.168.31.102","20.207.73.82","TCP","66","52750  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"479","101.462275","20.207.73.82","192.168.31.102","TCP","66","443  >  52750 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1282 SACK_PERM WS=1024"
"480","101.462453","192.168.31.102","20.207.73.82","TCP","54","52750  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"481","101.463716","192.168.31.102","20.207.73.82","TLSv1.2","571","Client Hello (SNI=github.com)"
"482","101.529902","20.207.73.82","192.168.31.102","TLSv1.2","1316","[TCP Previous segment not captured] , Ignored Unknown Record"
"483","101.529902","20.207.73.82","192.168.31.102","TCP","1316","[TCP Out-Of-Order] 443  >  52750 [ACK] Seq=1 Ack=518 Win=67584 Len=1262"
"484","101.529968","192.168.31.102","20.207.73.82","TCP","66","[TCP Dup ACK 480#1] 52750  >  443 [ACK] Seq=518 Ack=1 Win=65280 Len=0 SLE=1263 SRE=2525"
"485","101.530060","192.168.31.102","20.207.73.82","TCP","54","52750  >  443 [ACK] Seq=518 Ack=2525 Win=65280 Len=0"
"486","101.531257","20.207.73.82","192.168.31.102","TLSv1.2","1020","Ignored Unknown Record"
"487","101.574190","192.168.31.102","20.207.73.82","TCP","54","52750  >  443 [ACK] Seq=518 Ack=3491 Win=64512 Len=0"
"488","101.664094","192.168.31.102","20.207.73.82","TLSv1.2","118","Change Cipher Spec, Application Data"
"489","101.664401","192.168.31.102","20.207.73.82","TLSv1.2","358","Application Data"
"490","101.721786","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TCP","1356","64085  >  443 [ACK] Seq=77004 Ack=7543 Win=253 Len=1282 [TCP PDU reassembled in 495]"
"491","101.721786","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TCP","1356","64085  >  443 [ACK] Seq=78286 Ack=7543 Win=253 Len=1282 [TCP PDU reassembled in 495]"
"492","101.721786","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TCP","1356","64085  >  443 [ACK] Seq=79568 Ack=7543 Win=253 Len=1282 [TCP PDU reassembled in 495]"
"493","101.721786","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TCP","1356","64085  >  443 [ACK] Seq=80850 Ack=7543 Win=253 Len=1282 [TCP PDU reassembled in 495]"
"494","101.721786","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TCP","1356","64085  >  443 [ACK] Seq=82132 Ack=7543 Win=253 Len=1282 [TCP PDU reassembled in 495]"
"495","101.721786","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TLSv1.2","271","Application Data"
"496","101.721921","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TLSv1.2","459","Application Data"
"497","101.732106","20.207.73.82","192.168.31.102","TCP","54","443  >  52750 [ACK] Seq=3491 Ack=886 Win=68608 Len=0"
"498","101.732106","20.207.73.82","192.168.31.102","TCP","66","443  >  52750 [ACK] Seq=3491 Ack=518 Win=68608 Len=0 SLE=582 SRE=886"
"499","101.732106","20.207.73.82","192.168.31.102","TLSv1.2","133","Application Data"
"500","101.732106","20.207.73.82","192.168.31.102","TLSv1.2","133","Application Data"
"501","101.732228","192.168.31.102","20.207.73.82","TCP","54","52750  >  443 [ACK] Seq=886 Ack=3649 Win=64256 Len=0"
"502","101.734161","20.207.73.82","192.168.31.102","TLSv1.2","118","Application Data"
"503","101.734302","192.168.31.102","20.207.73.82","TLSv1.2","85","Application Data"
"504","101.750031","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","74","443  >  64085 [ACK] Seq=7543 Ack=78286 Win=42 Len=0"
"505","101.759767","2606:4700:9641:d8b7:9aa8:480:ccf5:ac50","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TLSv1.2","98","Application Data"
"506","101.760190","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9641:d8b7:9aa8:480:ccf5:ac50","TLSv1.2","102","Application Data"
"507","101.783423","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","74","443  >  64085 [ACK] Seq=7543 Ack=80850 Win=43 Len=0"
"508","101.783423","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","86","[TCP Dup ACK 507#1] 443  >  64085 [ACK] Seq=7543 Ack=80850 Win=43 Len=0 SLE=83414 SRE=83611"
"509","101.783423","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","86","[TCP Dup ACK 507#2] 443  >  64085 [ACK] Seq=7543 Ack=80850 Win=44 Len=0 SLE=83414 SRE=83996"
"510","101.783423","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","74","443  >  64085 [ACK] Seq=7543 Ack=83996 Win=44 Len=0"
"511","101.827751","2606:4700:9641:d8b7:9aa8:480:ccf5:ac50","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","74","443  >  64009 [ACK] Seq=301 Ack=347 Win=17 Len=0"
"512","101.860546","20.207.73.82","192.168.31.102","TCP","54","443  >  52750 [ACK] Seq=3713 Ack=917 Win=68608 Len=0"
"513","101.948776","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TLSv1.2","380","Application Data"
"514","101.948776","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TLSv1.2","381","Application Data"
"515","101.948776","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TLSv1.2","105","Application Data"
"516","101.948885","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TCP","74","64085  >  443 [ACK] Seq=83996 Ack=8187 Win=255 Len=0"
"517","101.950589","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2606:4700:9642:7cbc:c264:486:5ff2:75c4","TLSv1.2","109","Application Data"
"518","101.977361","2606:4700:9642:7cbc:c264:486:5ff2:75c4","2409:40d0:114e:2ffd:f076:4220:c18d:594e","TCP","74","443  >  64085 [ACK] Seq=8187 Ack=84031 Win=44 Len=0"
"519","102.036976","20.207.73.82","192.168.31.102","TLSv1.2","401","Application Data"
"520","102.091704","192.168.31.102","20.207.73.82","TCP","54","52750  >  443 [ACK] Seq=917 Ack=4060 Win=65280 Len=0"
"521","102.297161","192.168.31.102","20.207.73.82","TLSv1.2","210","Application Data"
"522","102.468762","20.207.73.82","192.168.31.102","TCP","54","443  >  52750 [ACK] Seq=4060 Ack=1073 Win=69632 Len=0"
"523","102.574963","192.168.31.102","20.190.145.142","TCP","54","60349  >  443 [FIN, ACK] Seq=1 Ack=1 Win=251 Len=0"
"524","102.751785","20.190.145.142","192.168.31.102","TCP","54","443  >  60349 [FIN, ACK] Seq=1 Ack=2 Win=16382 Len=0"
"525","102.751785","20.207.73.82","192.168.31.102","TLSv1.2","375","Application Data"
"526","102.751873","192.168.31.102","20.190.145.142","TCP","54","60349  >  443 [ACK] Seq=2 Ack=2 Win=251 Len=0"
"527","102.755964","192.168.31.102","20.207.73.82","TCP","54","52750  >  443 [RST, ACK] Seq=1073 Ack=4381 Win=0 Len=0"
"528","103.287895","192.168.31.102","192.168.31.1","DNS","92","Standard query 0x0378 A mobile.events.data.microsoft.com"
"529","103.288377","192.168.31.102","192.168.31.1","DNS","92","Standard query 0x8146 AAAA mobile.events.data.microsoft.com"
"530","103.395533","192.168.31.102","192.168.31.1","DNS","92","Standard query 0x3842 AAAA mobile.events.data.microsoft.com"
"531","103.395697","192.168.31.102","192.168.31.1","DNS","92","Standard query 0x5826 A mobile.events.data.microsoft.com"
"532","103.395864","192.168.31.102","192.168.31.1","DNS","92","Standard query 0x04b8 HTTPS mobile.events.data.microsoft.com"
"533","103.399106","192.168.31.102","192.168.31.1","DNS","68","Standard query 0x715b A wpad.lan"
"534","103.399326","192.168.31.102","192.168.31.1","DNS","68","Standard query 0xb57d AAAA wpad.lan"
"535","103.408761","192.168.31.1","192.168.31.102","DNS","68","Standard query response 0x715b No such name A wpad.lan"
"536","103.408761","192.168.31.1","192.168.31.102","DNS","68","Standard query response 0xb57d No such name AAAA wpad.lan"
"537","103.470859","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2409:40d0:114e:2ffd:b845:dbff:fe7b:ab88","DNS","112","Standard query 0x8146 AAAA mobile.events.data.microsoft.com"
"538","103.470859","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2409:40d0:114e:2ffd:b845:dbff:fe7b:ab88","DNS","112","Standard query 0x0378 A mobile.events.data.microsoft.com"
"539","103.494883","192.168.31.1","192.168.31.102","DNS","275","Standard query response 0x8146 AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdgwc05.germanywestcentral.cloudapp.azure.com SOA ns1-02.azure-dns.com"
"540","103.494883","192.168.31.1","192.168.31.102","DNS","275","Standard query response 0x3842 AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdgwc05.germanywestcentral.cloudapp.azure.com SOA ns1-02.azure-dns.com"
"541","103.494883","192.168.31.1","192.168.31.102","DNS","215","Standard query response 0x0378 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus23.centralus.cloudapp.azure.com A 104.208.16.92"
"542","103.494883","192.168.31.1","192.168.31.102","DNS","215","Standard query response 0x5826 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus23.centralus.cloudapp.azure.com A 104.208.16.92"
"543","103.494883","192.168.31.1","192.168.31.102","DNS","266","Standard query response 0x04b8 HTTPS mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus08.centralus.cloudapp.azure.com SOA ns1-02.azure-dns.com"
"544","103.495902","192.168.31.102","104.208.16.92","TCP","66","52751  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"545","103.496111","192.168.31.102","104.208.16.92","TCP","66","52752  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"546","103.498460","2409:40d0:114e:2ffd:b845:dbff:fe7b:ab88","2409:40d0:114e:2ffd:f076:4220:c18d:594e","DNS","238","Standard query response 0x0378 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus23.centralus.cloudapp.azure.com A 104.208.16.92"
"547","103.532603","2409:40d0:114e:2ffd:b845:dbff:fe7b:ab88","2409:40d0:114e:2ffd:f076:4220:c18d:594e","DNS","287","Standard query response 0x8146 AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus23.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com"
"548","103.660762","192.168.31.102","104.208.16.92","TCP","66","52753  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"549","103.706582","192.168.31.102","192.168.31.1","TCP","66","65428  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"550","103.706750","192.168.31.102","192.168.31.1","TCP","66","52705  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"551","103.706853","192.168.31.102","192.168.31.1","TCP","66","55791  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"552","103.814307","104.208.16.92","192.168.31.102","TCP","66","443  >  52752 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1282 WS=256 SACK_PERM"
"553","103.814307","104.208.16.92","192.168.31.102","TCP","66","443  >  52751 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1282 WS=256 SACK_PERM"
"554","103.814307","192.168.31.1","192.168.31.102","TCP","66","53  >  52705 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=64"
"555","103.814307","192.168.31.1","192.168.31.102","TCP","66","53  >  65428 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=64"
"556","103.814307","192.168.31.1","192.168.31.102","TCP","66","53  >  55791 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=64"
"557","103.814623","192.168.31.102","104.208.16.92","TCP","54","52752  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"558","103.814676","192.168.31.102","104.208.16.92","TCP","54","52751  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"559","103.814936","192.168.31.102","192.168.31.1","TCP","54","52705  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"560","103.814978","192.168.31.102","192.168.31.1","TCP","54","55791  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"561","103.814981","192.168.31.102","192.168.31.1","TCP","56","65428  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 562]"
"562","103.815030","192.168.31.102","192.168.31.1","DNS","87","Standard query 0xeab5 AAAA ssl.gstatic.com"
"563","103.815114","192.168.31.102","192.168.31.1","TCP","56","52705  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 564]"
"564","103.815143","192.168.31.102","192.168.31.1","DNS","87","Standard query 0x3586 A ssl.gstatic.com"
"565","103.815189","192.168.31.102","104.208.16.92","TLSv1.3","571","Client Hello (SNI=mobile.events.data.microsoft.com)"
"566","103.815209","192.168.31.102","192.168.31.1","TCP","56","55791  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 567]"
"567","103.815242","192.168.31.102","192.168.31.1","DNS","87","Standard query 0xd579 HTTPS ssl.gstatic.com"
"568","103.815451","192.168.31.102","104.208.16.92","TCP","1336","52751  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1282 [TCP PDU reassembled in 569]"
"569","103.815451","192.168.31.102","104.208.16.92","TLSv1.3","641","Client Hello (SNI=mobile.events.data.microsoft.com)"
"570","104.057724","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2603:1046:900:54::2","TCP","74","60350  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1024 Len=0"
"571","104.103076","104.208.16.92","192.168.31.102","TCP","66","443  >  52753 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1282 WS=256 SACK_PERM"
"572","104.103202","192.168.31.102","104.208.16.92","TCP","54","52753  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"573","104.103902","192.168.31.102","104.208.16.92","TCP","1336","52753  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1282 [TCP PDU reassembled in 574]"
"574","104.103902","192.168.31.102","104.208.16.92","TLSv1.3","705","Client Hello (SNI=mobile.events.data.microsoft.com)"
"575","104.178263","192.168.31.102","192.168.31.1","TCP","89","[TCP Retransmission] 65428  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=35"
"576","104.178353","192.168.31.102","192.168.31.1","TCP","89","[TCP Retransmission] 52705  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=35"
"577","104.178377","192.168.31.102","192.168.31.1","TCP","89","[TCP Retransmission] 55791  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=35"
"578","104.364643","2409:40d0:114e:2ffd:f076:4220:c18d:594e","2603:1046:900:54::2","TCP","74","[TCP Retransmission] 60350  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1024 Len=0"
"579","104.372690","192.168.31.1","192.168.31.102","TCP","54","53  >  65428 [ACK] Seq=1 Ack=36 Win=64256 Len=0"
"580","104.372690","192.168.31.1","192.168.31.102","TCP","66","[TCP Dup ACK 579#1] 53  >  65428 [ACK] Seq=1 Ack=36 Win=64256 Len=0 SLE=1 SRE=36"
"581","104.372690","192.168.31.1","192.168.31.102","TCP","54","53  >  52705 [ACK] Seq=1 Ack=36 Win=64256 Len=0"
"582","104.372690","192.168.31.1","192.168.31.102","TCP","54","53  >  55791 [ACK] Seq=1 Ack=36 Win=64256 Len=0"
"583","104.372690","192.168.31.1","192.168.31.102","TCP","54","53  >  52705 [ACK] Seq=1 Ack=3 Win=64256 Len=0"
"584","104.374306","192.168.31.1","192.168.31.102","TCP","54","53  >  65428 [ACK] Seq=1 Ack=3 Win=64256 Len=0"
"585","104.376653","192.168.31.1","192.168.31.102","TCP","66","[TCP Dup ACK 582#1] 53  >  55791 [ACK] Seq=1 Ack=36 Win=64256 Len=0 SLE=1 SRE=36"
"586","104.376653","192.168.31.1","192.168.31.102","TCP","66","53  >  52705 [ACK] Seq=1 Ack=36 Win=64256 Len=0 SLE=1 SRE=36"
"587","104.376653","192.168.31.1","192.168.31.102","TCP","54","53  >  55791 [ACK] Seq=1 Ack=3 Win=64256 Len=0"
"588","104.468539","192.168.31.102","104.208.16.92","TCP","1336","[TCP Retransmission] 52751  >  443 [PSH, ACK] Seq=588 Ack=1 Win=65280 Len=1282 [TCP PDU reassembled in 569]"
"589","104.476770","192.168.31.1","192.168.31.102","DNS","146","Standard query response 0xd579 HTTPS ssl.gstatic.com SOA ns1.google.com"
"590","104.476770","192.168.31.1","192.168.31.102","DNS","105","Standard query response 0x3586 A ssl.gstatic.com A 142.250.183.227"
"591","104.476770","192.168.31.1","192.168.31.102","DNS","117","Standard query response 0xeab5 AAAA ssl.gstatic.com AAAA 2404:6800:4002:81d::2003"
"592","104.477212","192.168.31.102","192.168.31.1","TCP","54","65428  >  53 [FIN, ACK] Seq=36 Ack=64 Win=65280 Len=0"
"593","104.477365","192.168.31.102","192.168.31.1","TCP","54","52705  >  53 [FIN, ACK] Seq=36 Ack=52 Win=65280 Len=0"
"594","104.477511","192.168.31.102","192.168.31.1","TCP","54","55791  >  53 [FIN, ACK] Seq=36 Ack=93 Win=65280 Len=0"
